n_bins,strategy,method,initial_mi,mean_mi,std_mi,min_mi,max_mi,n_runs,mean_improvement
4,uniform,N/A,0.24902671792512998,0.075510096626024,0.019573800816398194,0.039840800042023394,0.11392916666778685,10,-0.173516621299106
4,quantile,inverted_cdf,0.24902671792512998,0.18673979464903948,0.010045091977392808,0.17346699643606422,0.19863223660937956,10,-0.062286923276090506
4,quantile,averaged_inverted_cdf,0.24902671792512998,0.18696970166235807,0.009252052071013395,0.1742493915988963,0.19957233823087428,10,-0.06205701626277191
4,quantile,closest_observation,0.24902671792512998,0.18673979464903948,0.010045091977392808,0.17346699643606422,0.19863223660937956,10,-0.062286923276090506
4,quantile,interpolated_inverted_cdf,0.24902671792512998,0.18673979464903948,0.010045091977392808,0.17346699643606422,0.19863223660937956,10,-0.062286923276090506
4,quantile,hazen,0.24902671792512998,0.18696970166235807,0.009252052071013395,0.1742493915988963,0.19957233823087428,10,-0.06205701626277191
4,quantile,weibull,0.24902671792512998,0.18696970166235807,0.009252052071013395,0.1742493915988963,0.19957233823087428,10,-0.06205701626277191
4,quantile,linear,0.24902671792512998,0.18696970166235807,0.009252052071013395,0.1742493915988963,0.19957233823087428,10,-0.06205701626277191
4,quantile,median_unbiased,0.24902671792512998,0.18696970166235807,0.009252052071013395,0.1742493915988963,0.19957233823087428,10,-0.06205701626277191
4,quantile,normal_unbiased,0.24902671792512998,0.18696970166235807,0.009252052071013395,0.1742493915988963,0.19957233823087428,10,-0.06205701626277191
4,kmeans,N/A,0.24902671792512998,0.20478327420979428,0.010798526794950535,0.18541908949824704,0.22654707537260488,10,-0.0442434437153357
8,uniform,N/A,0.24902671792512998,0.18429950876655654,0.014880397084007867,0.15938585385796622,0.21243057375350838,10,-0.06472720915857344
8,quantile,inverted_cdf,0.24902671792512998,0.23659943342319018,0.01520322189259654,0.22240644875384175,0.27531260253996015,10,-0.012427284501939806
8,quantile,averaged_inverted_cdf,0.24902671792512998,0.23884127209299458,0.013843359413553072,0.2254652482224886,0.2713944111958291,10,-0.010185445832135404
8,quantile,closest_observation,0.24902671792512998,0.23659943342319018,0.01520322189259654,0.22240644875384175,0.27531260253996015,10,-0.012427284501939806
8,quantile,interpolated_inverted_cdf,0.24902671792512998,0.23659943342319018,0.01520322189259654,0.22240644875384175,0.27531260253996015,10,-0.012427284501939806
8,quantile,hazen,0.24902671792512998,0.23884127209299458,0.013843359413553072,0.2254652482224886,0.2713944111958291,10,-0.010185445832135404
8,quantile,weibull,0.24902671792512998,0.23884127209299458,0.013843359413553072,0.2254652482224886,0.2713944111958291,10,-0.010185445832135404
8,quantile,linear,0.24902671792512998,0.23884127209299458,0.013843359413553072,0.2254652482224886,0.2713944111958291,10,-0.010185445832135404
8,quantile,median_unbiased,0.24902671792512998,0.23884127209299458,0.013843359413553072,0.2254652482224886,0.2713944111958291,10,-0.010185445832135404
8,quantile,normal_unbiased,0.24902671792512998,0.23884127209299458,0.013843359413553072,0.2254652482224886,0.2713944111958291,10,-0.010185445832135404
8,kmeans,N/A,0.24902671792512998,0.2019225196887723,0.0142761388971118,0.18404213823191928,0.22460691872985517,10,-0.04710419823635767
16,uniform,N/A,0.24902671792512998,0.21062295625007366,0.011116908295785686,0.1901741889726969,0.22608440767883464,10,-0.038403761675056325
16,quantile,inverted_cdf,0.24902671792512998,0.24699987659786862,0.010517160891136362,0.23538156312771696,0.27144238938231413,10,-0.0020268413272613583
16,quantile,averaged_inverted_cdf,0.24902671792512998,0.25178878615751016,0.010339258442799249,0.23684445072263305,0.2744051550738156,10,0.002762068232380177
16,quantile,closest_observation,0.24902671792512998,0.2472274500136403,0.011124920246577788,0.23442279321670845,0.27208878903519484,10,-0.0017992679114896826
16,quantile,interpolated_inverted_cdf,0.24902671792512998,0.24699987659786862,0.010517160891136362,0.23538156312771696,0.27144238938231413,10,-0.0020268413272613583
16,quantile,hazen,0.24902671792512998,0.25178878615751016,0.010339258442799249,0.23684445072263305,0.2744051550738156,10,0.002762068232380177
16,quantile,weibull,0.24902671792512998,0.2585367505075506,0.007785914206385687,0.24865278892523857,0.27464960672594274,10,0.009510032582420613
16,quantile,linear,0.24902671792512998,0.2516276207254308,0.011656777294274737,0.2374465691299663,0.2769630842944415,10,0.0026009028003008416
16,quantile,median_unbiased,0.24902671792512998,0.2585367505075506,0.007785914206385687,0.24865278892523857,0.27464960672594274,10,0.009510032582420613
16,quantile,normal_unbiased,0.24902671792512998,0.2585367505075506,0.007785914206385687,0.24865278892523857,0.27464960672594274,10,0.009510032582420613
16,kmeans,N/A,0.24902671792512998,0.23180704460107396,0.009464885780832193,0.21422226014210266,0.2447097608564357,10,-0.017219673324056023
32,uniform,N/A,0.24902671792512998,0.24533305802161562,0.011635507522916146,0.23130167733197826,0.2720137203297526,10,-0.0036936599035143625
32,quantile,inverted_cdf,0.24902671792512998,0.24325040905321446,0.011818175013396508,0.21956260678641115,0.25964103364216706,10,-0.00577630887191552
