n_bins,strategy,method,initial_mi,mean_mi,std_mi,min_mi,max_mi,n_runs,mean_improvement
4,uniform,N/A,0.10025280195125807,0.08977936421921293,0.008236744718291165,0.07544274470039425,0.10596362262990944,10,-0.010473437732045149
4,quantile,inverted_cdf,0.10025280195125807,0.12093196667994185,0.016934560170373616,0.0992155679862532,0.15152629477358093,10,0.02067916472868378
4,quantile,averaged_inverted_cdf,0.10025280195125807,0.12418721552205107,0.01749295086849193,0.10140666067030346,0.15726929470466655,10,0.023934413570792998
4,quantile,closest_observation,0.10025280195125807,0.12093196667994185,0.016934560170373616,0.0992155679862532,0.15152629477358093,10,0.02067916472868378
4,quantile,interpolated_inverted_cdf,0.10025280195125807,0.12093196667994185,0.016934560170373616,0.0992155679862532,0.15152629477358093,10,0.02067916472868378
4,quantile,hazen,0.10025280195125807,0.12418721552205107,0.01749295086849193,0.10140666067030346,0.15726929470466655,10,0.023934413570792998
4,quantile,weibull,0.10025280195125807,0.12418721552205107,0.01749295086849193,0.10140666067030346,0.15726929470466655,10,0.023934413570792998
4,quantile,linear,0.10025280195125807,0.12418721552205107,0.01749295086849193,0.10140666067030346,0.15726929470466655,10,0.023934413570792998
4,quantile,median_unbiased,0.10025280195125807,0.12418721552205107,0.01749295086849193,0.10140666067030346,0.15726929470466655,10,0.023934413570792998
4,quantile,normal_unbiased,0.10025280195125807,0.12418721552205107,0.01749295086849193,0.10140666067030346,0.15726929470466655,10,0.023934413570792998
4,kmeans,N/A,0.10025280195125807,0.1126947270696154,0.015906210112261645,0.0875338225614144,0.1426090969454339,10,0.01244192511835733
8,uniform,N/A,0.10025280195125807,0.11620993215397366,0.01380163467186785,0.1017858564284384,0.14685920027473798,10,0.01595713020271558
8,quantile,inverted_cdf,0.10025280195125807,0.13205896962298985,0.008993683599625107,0.11264066349367008,0.1475806932107837,10,0.03180616767173178
8,quantile,averaged_inverted_cdf,0.10025280195125807,0.1300930320638922,0.008482572053610641,0.1110891413705184,0.14480409898323754,10,0.02984023011263412
8,quantile,closest_observation,0.10025280195125807,0.13205896962298985,0.008993683599625107,0.11264066349367008,0.1475806932107837,10,0.03180616767173178
8,quantile,interpolated_inverted_cdf,0.10025280195125807,0.13205896962298985,0.008993683599625107,0.11264066349367008,0.1475806932107837,10,0.03180616767173178
8,quantile,hazen,0.10025280195125807,0.1300930320638922,0.008482572053610641,0.1110891413705184,0.14480409898323754,10,0.02984023011263412
8,quantile,weibull,0.10025280195125807,0.1300930320638922,0.008482572053610641,0.1110891413705184,0.14480409898323754,10,0.02984023011263412
8,quantile,linear,0.10025280195125807,0.1300930320638922,0.008482572053610641,0.1110891413705184,0.14480409898323754,10,0.02984023011263412
8,quantile,median_unbiased,0.10025280195125807,0.1300930320638922,0.008482572053610641,0.1110891413705184,0.14480409898323754,10,0.02984023011263412
8,quantile,normal_unbiased,0.10025280195125807,0.1300930320638922,0.008482572053610641,0.1110891413705184,0.14480409898323754,10,0.02984023011263412
