n_bins,strategy,method,initial_mi,mean_mi,std_mi,min_mi,max_mi,n_runs,mean_improvement
4,uniform,N/A,0.0647286722455056,0.04473744634642476,0.017847713407019905,0.020521670605622377,0.08106224652862792,10,-0.019991225899080846
4,quantile,inverted_cdf,0.0647286722455056,0.05533882428632251,0.013256772436528114,0.022741939593895477,0.0727022143372873,10,-0.009389847959183094
4,quantile,averaged_inverted_cdf,0.0647286722455056,0.05368146774541458,0.014536559021189546,0.019036804871843893,0.07222375335601638,10,-0.011047204500091022
4,quantile,closest_observation,0.0647286722455056,0.05533882428632251,0.013256772436528114,0.022741939593895477,0.0727022143372873,10,-0.009389847959183094
4,quantile,interpolated_inverted_cdf,0.0647286722455056,0.05533882428632251,0.013256772436528114,0.022741939593895477,0.0727022143372873,10,-0.009389847959183094
4,quantile,hazen,0.0647286722455056,0.05368146774541458,0.014536559021189546,0.019036804871843893,0.07222375335601638,10,-0.011047204500091022
4,quantile,weibull,0.0647286722455056,0.05368146774541458,0.014536559021189546,0.019036804871843893,0.07222375335601638,10,-0.011047204500091022
4,quantile,linear,0.0647286722455056,0.05368146774541458,0.014536559021189546,0.019036804871843893,0.07222375335601638,10,-0.011047204500091022
4,quantile,median_unbiased,0.0647286722455056,0.05368146774541458,0.014536559021189546,0.019036804871843893,0.07222375335601638,10,-0.011047204500091022
4,quantile,normal_unbiased,0.0647286722455056,0.05368146774541458,0.014536559021189546,0.019036804871843893,0.07222375335601638,10,-0.011047204500091022
4,kmeans,N/A,0.0647286722455056,0.04163251804175479,0.019895367404748825,0.00789114598150964,0.06616031386205434,10,-0.023096154203750816
8,uniform,N/A,0.0647286722455056,0.05570960513077372,0.011096640129681392,0.04099344753454104,0.0751589696563899,10,-0.009019067114731882
8,quantile,inverted_cdf,0.0647286722455056,0.050327910455536105,0.010466904505862252,0.036491407653147956,0.07590476129781609,10,-0.014400761789969498
8,quantile,averaged_inverted_cdf,0.0647286722455056,0.04900773952218993,0.011570291121729236,0.0298352688304806,0.0741619189582865,10,-0.01572093272331567
8,quantile,closest_observation,0.0647286722455056,0.050327910455536105,0.010466904505862252,0.036491407653147956,0.07590476129781609,10,-0.014400761789969498
8,quantile,interpolated_inverted_cdf,0.0647286722455056,0.050327910455536105,0.010466904505862252,0.036491407653147956,0.07590476129781609,10,-0.014400761789969498
8,quantile,hazen,0.0647286722455056,0.04900773952218993,0.011570291121729236,0.0298352688304806,0.0741619189582865,10,-0.01572093272331567
8,quantile,weibull,0.0647286722455056,0.04900773952218993,0.011570291121729236,0.0298352688304806,0.0741619189582865,10,-0.01572093272331567
8,quantile,linear,0.0647286722455056,0.04900773952218993,0.011570291121729236,0.0298352688304806,0.0741619189582865,10,-0.01572093272331567
8,quantile,median_unbiased,0.0647286722455056,0.04900773952218993,0.011570291121729236,0.0298352688304806,0.0741619189582865,10,-0.01572093272331567
8,quantile,normal_unbiased,0.0647286722455056,0.04900773952218993,0.011570291121729236,0.0298352688304806,0.0741619189582865,10,-0.01572093272331567
