n_bins,strategy,method,initial_mi,mean_mi,std_mi,min_mi,max_mi,n_runs,mean_improvement
4,uniform,N/A,0.22420585511453206,0.16523454121610065,0.017662172106800208,0.13026505509247377,0.19049552059111408,10,-0.05897131389843141
4,quantile,inverted_cdf,0.22420585511453206,0.20310983769094415,0.01603218158755942,0.18508336499938083,0.22860083120327324,10,-0.02109601742358791
4,quantile,averaged_inverted_cdf,0.22420585511453206,0.20667725040688004,0.016924957787806987,0.1883253705380099,0.23477782940363845,10,-0.017528604707652023
4,quantile,closest_observation,0.22420585511453206,0.20310983769094415,0.01603218158755942,0.18508336499938083,0.22860083120327324,10,-0.02109601742358791
4,quantile,interpolated_inverted_cdf,0.22420585511453206,0.20310983769094415,0.01603218158755942,0.18508336499938083,0.22860083120327324,10,-0.02109601742358791
4,quantile,hazen,0.22420585511453206,0.20667725040688004,0.016924957787806987,0.1883253705380099,0.23477782940363845,10,-0.017528604707652023
4,quantile,weibull,0.22420585511453206,0.20667725040688004,0.016924957787806987,0.1883253705380099,0.23477782940363845,10,-0.017528604707652023
4,quantile,linear,0.22420585511453206,0.20667725040688004,0.016924957787806987,0.1883253705380099,0.23477782940363845,10,-0.017528604707652023
4,quantile,median_unbiased,0.22420585511453206,0.20667725040688004,0.016924957787806987,0.1883253705380099,0.23477782940363845,10,-0.017528604707652023
4,quantile,normal_unbiased,0.22420585511453206,0.20667725040688004,0.016924957787806987,0.1883253705380099,0.23477782940363845,10,-0.017528604707652023
4,kmeans,N/A,0.22420585511453206,0.19602265313197198,0.016955768757382386,0.166654525048058,0.22531189340087399,10,-0.02818320198256008
8,uniform,N/A,0.22420585511453206,0.19348905226088922,0.018978436855566886,0.16832977313739095,0.2287266814714477,10,-0.03071680285364284
8,quantile,inverted_cdf,0.22420585511453206,0.21222615504094833,0.011276947797228482,0.19252004654156996,0.2282225394650681,10,-0.011979700073583732
8,quantile,averaged_inverted_cdf,0.22420585511453206,0.21509953590665357,0.011865420901554038,0.19840233934772566,0.2301496291667029,10,-0.009106319207878494
8,quantile,closest_observation,0.22420585511453206,0.21222615504094833,0.011276947797228482,0.19252004654156996,0.2282225394650681,10,-0.011979700073583732
8,quantile,interpolated_inverted_cdf,0.22420585511453206,0.21222615504094833,0.011276947797228482,0.19252004654156996,0.2282225394650681,10,-0.011979700073583732
8,quantile,hazen,0.22420585511453206,0.21509953590665357,0.011865420901554038,0.19840233934772566,0.2301496291667029,10,-0.009106319207878494
8,quantile,weibull,0.22420585511453206,0.21509953590665357,0.011865420901554038,0.19840233934772566,0.2301496291667029,10,-0.009106319207878494
8,quantile,linear,0.22420585511453206,0.21509953590665357,0.011865420901554038,0.19840233934772566,0.2301496291667029,10,-0.009106319207878494
8,quantile,median_unbiased,0.22420585511453206,0.21509953590665357,0.011865420901554038,0.19840233934772566,0.2301496291667029,10,-0.009106319207878494
8,quantile,normal_unbiased,0.22420585511453206,0.21509953590665357,0.011865420901554038,0.19840233934772566,0.2301496291667029,10,-0.009106319207878494
8,kmeans,N/A,0.22420585511453206,0.20440353753893364,0.013032289743606611,0.18278880704731404,0.22560379769413608,10,-0.019802317575598416
16,uniform,N/A,0.22420585511453206,0.20523020629183025,0.011416616796198216,0.17853995489628938,0.22248912354866612,10,-0.018975648822701807
16,quantile,inverted_cdf,0.22420585511453206,0.2350008147583973,0.014096816004224333,0.21166152848500452,0.2513892527003425,10,0.010794959643865232
16,quantile,averaged_inverted_cdf,0.22420585511453206,0.23192904339650472,0.012358703947009499,0.20627868850522701,0.2458931962357951,10,0.007723188281972659
16,quantile,closest_observation,0.22420585511453206,0.23285710022601003,0.01312562334822458,0.20937558036162374,0.249571028540569,10,0.008651245111477968
16,quantile,interpolated_inverted_cdf,0.22420585511453206,0.2350008147583973,0.014096816004224333,0.21166152848500452,0.2513892527003425,10,0.010794959643865232
16,quantile,hazen,0.22420585511453206,0.23192904339650472,0.012358703947009499,0.20627868850522701,0.2458931962357951,10,0.007723188281972659
16,quantile,weibull,0.22420585511453206,0.23103336530008162,0.012648875339606921,0.2077813534850046,0.24782599641187963,10,0.006827510185549557
16,quantile,linear,0.22420585511453206,0.2314044146998171,0.011931293102043043,0.20563754698611159,0.2464719652928251,10,0.007198559585285036
16,quantile,median_unbiased,0.22420585511453206,0.23103336530008162,0.012648875339606921,0.2077813534850046,0.24782599641187963,10,0.006827510185549557
16,quantile,normal_unbiased,0.22420585511453206,0.23103336530008162,0.012648875339606921,0.2077813534850046,0.24782599641187963,10,0.006827510185549557
16,kmeans,N/A,0.22420585511453206,0.21254203862889742,0.007781000817932258,0.20257599899447665,0.22433448505325737,10,-0.011663816485634637
32,uniform,N/A,0.22420585511453206,0.21236462441035067,0.013295954051945924,0.1917656934485037,0.24062516363087827,10,-0.011841230704181388
32,quantile,inverted_cdf,0.22420585511453206,0.2312655287652484,0.012778756942109046,0.20974962484630133,0.24780139843632587,10,0.0070596736507163305
32,quantile,averaged_inverted_cdf,0.22420585511453206,0.22952340065118867,0.011579178443669859,0.21079688591971202,0.25132694420609436,10,0.005317545536656615
32,quantile,closest_observation,0.22420585511453206,0.23085241470404635,0.012324557504298074,0.20982607655593455,0.2483303459918158,10,0.006646559589514295
32,quantile,interpolated_inverted_cdf,0.22420585511453206,0.2312655287652484,0.012778756942109046,0.20974962484630133,0.24780139843632587,10,0.0070596736507163305
32,quantile,hazen,0.22420585511453206,0.2309821565430455,0.010048130179423567,0.21378000654730256,0.24862610383788475,10,0.0067763014285134315
32,quantile,weibull,0.22420585511453206,0.23007128984182926,0.00997091257900028,0.21663608532355605,0.2493877065495027,10,0.005865434727297197
32,quantile,linear,0.22420585511453206,0.22887829314623906,0.009877456242728039,0.21186097458736342,0.24715936483813516,10,0.004672438031706999
32,quantile,median_unbiased,0.22420585511453206,0.23030293658173537,0.010775538106176414,0.2169685803108352,0.25007044083220653,10,0.006097081467203308
32,quantile,normal_unbiased,0.22420585511453206,0.23030293658173537,0.010775538106176414,0.2169685803108352,0.25007044083220653,10,0.006097081467203308
32,kmeans,N/A,0.22420585511453206,0.21513926081333143,0.01068886538217012,0.1952877983664696,0.2311152134601988,10,-0.009066594301200631
64,uniform,N/A,0.22420585511453206,0.2116425402735171,0.01317070616829532,0.19188977583216338,0.23418054664761723,10,-0.012563314841014972
64,quantile,inverted_cdf,0.22420585511453206,0.2328345827835508,0.005481904625336903,0.2234126838465389,0.23997168652368628,10,0.008628727669018732
64,quantile,averaged_inverted_cdf,0.22420585511453206,0.23597499872883496,0.008715922199749005,0.22158338757561302,0.2494395120902011,10,0.011769143614302896
64,quantile,closest_observation,0.22420585511453206,0.22587345221489158,0.008621228719815223,0.20986799459275574,0.24221337091512773,10,0.0016675971003595191
64,quantile,interpolated_inverted_cdf,0.22420585511453206,0.2328345827835508,0.005481904625336903,0.2234126838465389,0.23997168652368628,10,0.008628727669018732
64,quantile,hazen,0.22420585511453206,0.23596184732431286,0.008953033228716292,0.22542209514454048,0.2540434022892737,10,0.011755992209780797
64,quantile,weibull,0.22420585511453206,0.23234182651133867,0.00962645575450149,0.2228225099963368,0.25433232192765365,10,0.008135971396806607
64,quantile,linear,0.22420585511453206,0.235714632730574,0.009111381769143874,0.22470373176078096,0.24857109781137665,10,0.011508777616041937
64,quantile,median_unbiased,0.22420585511453206,0.2319560680737951,0.010950514670489945,0.2210660816828458,0.25933378855424016,10,0.0077502129592630364
64,quantile,normal_unbiased,0.22420585511453206,0.2321195073510439,0.010856933410049875,0.22114763158833917,0.25942561983698376,10,0.007913652236511831
64,kmeans,N/A,0.22420585511453206,0.22033026830147442,0.00819206481915191,0.20536270655203004,0.23183936307900055,10,-0.0038755868130576354
100,uniform,N/A,0.22420585511453206,0.22646793559655273,0.009861243500986674,0.20601122517969817,0.2389857097140491,10,0.002262080482020673
100,quantile,inverted_cdf,0.22420585511453206,0.23867650777808044,0.007222979768310593,0.22519508725789694,0.2529203594937619,10,0.014470652663548383
100,quantile,averaged_inverted_cdf,0.22420585511453206,0.23453850514401992,0.007054651415098689,0.22130217852343925,0.2466913185816222,10,0.010332650029487855
100,quantile,closest_observation,0.22420585511453206,0.22626219306290576,0.008982724140320033,0.20740283655848235,0.24529256185921855,10,0.0020563379483737043
100,quantile,interpolated_inverted_cdf,0.22420585511453206,0.23867650777808044,0.007222979768310593,0.22519508725789694,0.2529203594937619,10,0.014470652663548383
100,quantile,hazen,0.22420585511453206,0.22591367516397348,0.008751844260862982,0.2094784603168489,0.24328719710276303,10,0.001707820049441422
100,quantile,weibull,0.22420585511453206,0.22236423862818203,0.008423741547868398,0.21142207160608928,0.2360544826391422,10,-0.001841616486350034
100,quantile,linear,0.22420585511453206,0.23181503030849643,0.007624084729917929,0.21621205777815522,0.24293116993040997,10,0.007609175193964368
100,quantile,median_unbiased,0.22420585511453206,0.23029223359014037,0.009841679415548317,0.20957882153243013,0.24538199521974935,10,0.006086378475608306
100,quantile,normal_unbiased,0.22420585511453206,0.22432603493498943,0.009546784547806593,0.20455468595687787,0.24163838244884772,10,0.00012017982045736675
100,kmeans,N/A,0.22420585511453206,0.22115567672791764,0.008464333791433687,0.20683079876955746,0.23608939841791465,10,-0.0030501783866144216
140,uniform,N/A,0.22420585511453206,0.21462274445650403,0.0066001309935358465,0.20568702557133012,0.22581549845747162,10,-0.009583110658028027
140,quantile,inverted_cdf,0.22420585511453206,0.22073393330414276,0.007930834533236862,0.20933016837439622,0.2386604764976199,10,-0.0034719218103893
140,quantile,averaged_inverted_cdf,0.22420585511453206,0.21469024691481636,0.008114326879692916,0.2021670507799409,0.22847364061303144,10,-0.009515608199715697
140,quantile,closest_observation,0.22420585511453206,0.22638603227278614,0.007821271606949244,0.21311478033788211,0.2371627033054129,10,0.002180177158254082
140,quantile,interpolated_inverted_cdf,0.22420585511453206,0.22073393330414276,0.007930834533236862,0.20933016837439622,0.2386604764976199,10,-0.0034719218103893
140,quantile,hazen,0.22420585511453206,0.21104574604130866,0.00532663927342328,0.20081769213731393,0.22035091161194398,10,-0.013160109073223403
140,quantile,weibull,0.22420585511453206,0.21421430260313237,0.004445407722070837,0.20591254658106228,0.22134810061757015,10,-0.009991552511399687
140,quantile,linear,0.22420585511453206,0.2158028771541911,0.007627910629511322,0.20131988433746617,0.22652507253321397,10,-0.008402977960340952
140,quantile,median_unbiased,0.22420585511453206,0.216735783855665,0.004242483936501318,0.20940527007471288,0.22469519958695172,10,-0.0074700712588670615
140,quantile,normal_unbiased,0.22420585511453206,0.21206701313488363,0.004851153496786824,0.20255700374424235,0.21990494630271962,10,-0.01213884197964843
