n_bins,strategy,method,initial_mi,mean_mi,std_mi,min_mi,max_mi,n_runs,mean_improvement
4,uniform,N/A,0.12480973380590932,0.0997408696912718,0.01782890594721988,0.06765783557711424,0.13039057287584432,10,-0.025068864114637518
4,quantile,inverted_cdf,0.12480973380590932,0.13179376099736134,0.014002609301941756,0.1145803129785452,0.15546081928460964,10,0.006984027191452025
4,quantile,averaged_inverted_cdf,0.12480973380590932,0.1322397418113829,0.015154733389569852,0.11759981333379987,0.1589778424122732,10,0.007430008005473582
4,quantile,closest_observation,0.12480973380590932,0.13179376099736134,0.014002609301941756,0.1145803129785452,0.15546081928460964,10,0.006984027191452025
4,quantile,interpolated_inverted_cdf,0.12480973380590932,0.13179376099736134,0.014002609301941756,0.1145803129785452,0.15546081928460964,10,0.006984027191452025
4,quantile,hazen,0.12480973380590932,0.1322397418113829,0.015154733389569852,0.11759981333379987,0.1589778424122732,10,0.007430008005473582
4,quantile,weibull,0.12480973380590932,0.1322397418113829,0.015154733389569852,0.11759981333379987,0.1589778424122732,10,0.007430008005473582
4,quantile,linear,0.12480973380590932,0.1322397418113829,0.015154733389569852,0.11759981333379987,0.1589778424122732,10,0.007430008005473582
4,quantile,median_unbiased,0.12480973380590932,0.1322397418113829,0.015154733389569852,0.11759981333379987,0.1589778424122732,10,0.007430008005473582
4,quantile,normal_unbiased,0.12480973380590932,0.1322397418113829,0.015154733389569852,0.11759981333379987,0.1589778424122732,10,0.007430008005473582
4,kmeans,N/A,0.12480973380590932,0.09657052522747085,0.018490910753364013,0.057862676953575276,0.12966093113029542,10,-0.028239208578438466
8,uniform,N/A,0.12480973380590932,0.12095805065846017,0.01644649564527775,0.09082540766592162,0.15942261476738917,10,-0.0038516831474491448
8,quantile,inverted_cdf,0.12480973380590932,0.13368890163085215,0.014716167538242939,0.11460611636042106,0.1679581286924925,10,0.00887916782494283
8,quantile,averaged_inverted_cdf,0.12480973380590932,0.13636475776056411,0.013155683950962187,0.11424320625312312,0.16204739877680563,10,0.011555023954654797
8,quantile,closest_observation,0.12480973380590932,0.13368890163085215,0.014716167538242939,0.11460611636042106,0.1679581286924925,10,0.00887916782494283
8,quantile,interpolated_inverted_cdf,0.12480973380590932,0.13368890163085215,0.014716167538242939,0.11460611636042106,0.1679581286924925,10,0.00887916782494283
8,quantile,hazen,0.12480973380590932,0.13636475776056411,0.013155683950962187,0.11424320625312312,0.16204739877680563,10,0.011555023954654797
8,quantile,weibull,0.12480973380590932,0.13636475776056411,0.013155683950962187,0.11424320625312312,0.16204739877680563,10,0.011555023954654797
8,quantile,linear,0.12480973380590932,0.13636475776056411,0.013155683950962187,0.11424320625312312,0.16204739877680563,10,0.011555023954654797
8,quantile,median_unbiased,0.12480973380590932,0.13636475776056411,0.013155683950962187,0.11424320625312312,0.16204739877680563,10,0.011555023954654797
8,quantile,normal_unbiased,0.12480973380590932,0.13636475776056411,0.013155683950962187,0.11424320625312312,0.16204739877680563,10,0.011555023954654797
8,kmeans,N/A,0.12480973380590932,0.13204785813797207,0.016876127425242415,0.10536770851439892,0.16863817682047832,10,0.007238124332062751
16,uniform,N/A,0.12480973380590932,0.13236889659166945,0.010449658040721885,0.11050184733421231,0.14865275749008822,10,0.007559162785760132
16,quantile,inverted_cdf,0.12480973380590932,0.14169170386413993,0.011520319937640478,0.12564614809981323,0.16365800250084162,10,0.01688197005823061
16,quantile,averaged_inverted_cdf,0.12480973380590932,0.14577710621430312,0.00927659605428727,0.13426218242918675,0.16606749322095915,10,0.020967372408393803
16,quantile,closest_observation,0.12480973380590932,0.14054157533131878,0.011918926580344892,0.12388908874363747,0.16662555653870537,10,0.015731841525409462
16,quantile,interpolated_inverted_cdf,0.12480973380590932,0.14169170386413993,0.011520319937640478,0.12564614809981323,0.16365800250084162,10,0.01688197005823061
16,quantile,hazen,0.12480973380590932,0.14577710621430312,0.00927659605428727,0.13426218242918675,0.16606749322095915,10,0.020967372408393803
16,quantile,weibull,0.12480973380590932,0.1483135916782458,0.010597949288984096,0.1326062533290393,0.17034503297385095,10,0.02350385787233647
