n_bins,strategy,method,initial_mi,mean_mi,std_mi,min_mi,max_mi,n_runs,mean_improvement
4,uniform,N/A,0.0778321034489915,0.04506360370595171,0.01430141625845331,0.027046801267011977,0.07523645732075557,10,-0.03276849974303979
4,quantile,inverted_cdf,0.0778321034489915,0.04523081886853173,0.013066747452837755,0.026485301157038288,0.0682806222139789,10,-0.032601284580459765
4,quantile,averaged_inverted_cdf,0.0778321034489915,0.0474502386000323,0.012831783212246156,0.02764063293339447,0.06725595991135469,10,-0.030381864848959196
4,quantile,closest_observation,0.0778321034489915,0.04523081886853173,0.013066747452837755,0.026485301157038288,0.0682806222139789,10,-0.032601284580459765
4,quantile,interpolated_inverted_cdf,0.0778321034489915,0.04523081886853173,0.013066747452837755,0.026485301157038288,0.0682806222139789,10,-0.032601284580459765
4,quantile,hazen,0.0778321034489915,0.0474502386000323,0.012831783212246156,0.02764063293339447,0.06725595991135469,10,-0.030381864848959196
4,quantile,weibull,0.0778321034489915,0.0474502386000323,0.012831783212246156,0.02764063293339447,0.06725595991135469,10,-0.030381864848959196
4,quantile,linear,0.0778321034489915,0.0474502386000323,0.012831783212246156,0.02764063293339447,0.06725595991135469,10,-0.030381864848959196
4,quantile,median_unbiased,0.0778321034489915,0.0474502386000323,0.012831783212246156,0.02764063293339447,0.06725595991135469,10,-0.030381864848959196
4,quantile,normal_unbiased,0.0778321034489915,0.0474502386000323,0.012831783212246156,0.02764063293339447,0.06725595991135469,10,-0.030381864848959196
4,kmeans,N/A,0.0778321034489915,0.06632110204827542,0.01829090936591163,0.04735710788766756,0.10355490566991232,10,-0.011511001400716078
8,uniform,N/A,0.0778321034489915,0.053144310129954755,0.020403430054896372,0.02424018286519858,0.08206566333106546,10,-0.02468779331903674
8,quantile,inverted_cdf,0.0778321034489915,0.06850437884021958,0.01866089000951331,0.04581854965810339,0.1174380656603482,10,-0.009327724608771917
8,quantile,averaged_inverted_cdf,0.0778321034489915,0.06762577308233611,0.01849260477597766,0.04340638402585095,0.114467174976141,10,-0.010206330366655386
8,quantile,closest_observation,0.0778321034489915,0.06850437884021958,0.01866089000951331,0.04581854965810339,0.1174380656603482,10,-0.009327724608771917
8,quantile,interpolated_inverted_cdf,0.0778321034489915,0.06850437884021958,0.01866089000951331,0.04581854965810339,0.1174380656603482,10,-0.009327724608771917
8,quantile,hazen,0.0778321034489915,0.06762577308233611,0.01849260477597766,0.04340638402585095,0.114467174976141,10,-0.010206330366655386
8,quantile,weibull,0.0778321034489915,0.06762577308233611,0.01849260477597766,0.04340638402585095,0.114467174976141,10,-0.010206330366655386
8,quantile,linear,0.0778321034489915,0.06762577308233611,0.01849260477597766,0.04340638402585095,0.114467174976141,10,-0.010206330366655386
8,quantile,median_unbiased,0.0778321034489915,0.06762577308233611,0.01849260477597766,0.04340638402585095,0.114467174976141,10,-0.010206330366655386
8,quantile,normal_unbiased,0.0778321034489915,0.06762577308233611,0.01849260477597766,0.04340638402585095,0.114467174976141,10,-0.010206330366655386
8,kmeans,N/A,0.0778321034489915,0.05373105895283712,0.02069236002816937,0.028976639133037052,0.09623522403408091,10,-0.024101044496154377
16,uniform,N/A,0.0778321034489915,0.05962930758570264,0.02218156347810064,0.03581616272674526,0.10936775545618538,10,-0.018202795863288858
16,quantile,inverted_cdf,0.0778321034489915,0.07222030409970363,0.014894603308585786,0.039800681536596993,0.10009718063368367,10,-0.005611799349287863
16,quantile,averaged_inverted_cdf,0.0778321034489915,0.06882713689209216,0.012039805886802176,0.04182060786282893,0.08911355768912865,10,-0.009004966556899335
16,quantile,closest_observation,0.0778321034489915,0.07257670320995842,0.015841564347115863,0.039342117957052114,0.09676328839134096,10,-0.005255400239033078
16,quantile,interpolated_inverted_cdf,0.0778321034489915,0.07222030409970363,0.014894603308585786,0.039800681536596993,0.10009718063368367,10,-0.005611799349287863
16,quantile,hazen,0.0778321034489915,0.06882713689209216,0.012039805886802176,0.04182060786282893,0.08911355768912865,10,-0.009004966556899335
16,quantile,weibull,0.0778321034489915,0.06779097526559681,0.013694204810429595,0.03557770170795105,0.09159242662926514,10,-0.010041128183394685
16,quantile,linear,0.0778321034489915,0.06810381364455667,0.012503904495008785,0.04125014579502939,0.09052531292438859,10,-0.009728289804434825
16,quantile,median_unbiased,0.0778321034489915,0.06779097526559681,0.013694204810429595,0.03557770170795105,0.09159242662926514,10,-0.010041128183394685
16,quantile,normal_unbiased,0.0778321034489915,0.06779097526559681,0.013694204810429595,0.03557770170795105,0.09159242662926514,10,-0.010041128183394685
16,kmeans,N/A,0.0778321034489915,0.06411952260025686,0.01917755997960041,0.0334276555667945,0.10099876035845656,10,-0.01371258084873464
32,uniform,N/A,0.0778321034489915,0.06673609656038026,0.021488371377159997,0.03560926011199239,0.1171656953470459,10,-0.011096006888611232
32,quantile,inverted_cdf,0.0778321034489915,0.07498730171024207,0.01573890522407322,0.04534260418140579,0.10576895325195856,10,-0.0028448017387494307
