n_bins,strategy,method,initial_mi,mean_mi,std_mi,min_mi,max_mi,n_runs,mean_improvement
4,uniform,N/A,0.4546937720817239,0.3694956672580294,0.012087643912943605,0.34191688885658045,0.386486678013646,10,-0.0851981048236945
4,quantile,inverted_cdf,0.4546937720817239,0.4280785299006986,0.012603863586882185,0.41096577132179823,0.44777321421139793,10,-0.02661524218102529
4,quantile,averaged_inverted_cdf,0.4546937720817239,0.4282689774187819,0.012452471988785005,0.4113398817541609,0.44870481971544707,10,-0.02642479466294201
4,quantile,closest_observation,0.4546937720817239,0.4280785299006986,0.012603863586882185,0.41096577132179823,0.44777321421139793,10,-0.02661524218102529
4,quantile,interpolated_inverted_cdf,0.4546937720817239,0.4280785299006986,0.012603863586882185,0.41096577132179823,0.44777321421139793,10,-0.02661524218102529
4,quantile,hazen,0.4546937720817239,0.4282689774187819,0.012452471988785005,0.4113398817541609,0.44870481971544707,10,-0.02642479466294201
4,quantile,weibull,0.4546937720817239,0.4282689774187819,0.012452471988785005,0.4113398817541609,0.44870481971544707,10,-0.02642479466294201
4,quantile,linear,0.4546937720817239,0.4282689774187819,0.012452471988785005,0.4113398817541609,0.44870481971544707,10,-0.02642479466294201
4,quantile,median_unbiased,0.4546937720817239,0.4282689774187819,0.012452471988785005,0.4113398817541609,0.44870481971544707,10,-0.02642479466294201
4,quantile,normal_unbiased,0.4546937720817239,0.4282689774187819,0.012452471988785005,0.4113398817541609,0.44870481971544707,10,-0.02642479466294201
4,kmeans,N/A,0.4546937720817239,0.3900311527007503,0.0179856720103617,0.3657009370003068,0.4220789646817138,10,-0.06466261938097362
8,uniform,N/A,0.4546937720817239,0.43570370131532304,0.013640807581951008,0.41743796254635535,0.461959715271282,10,-0.018990070766400857
8,quantile,inverted_cdf,0.4546937720817239,0.4435942669046618,0.010023189033484139,0.4325213892809252,0.46208520187819957,10,-0.011099505177062097
8,quantile,averaged_inverted_cdf,0.4546937720817239,0.4448729667728677,0.00996454599682842,0.42914055825504893,0.4628042464729121,10,-0.009820805308856206
8,quantile,closest_observation,0.4546937720817239,0.4435942669046618,0.010023189033484139,0.4325213892809252,0.46208520187819957,10,-0.011099505177062097
8,quantile,interpolated_inverted_cdf,0.4546937720817239,0.4435942669046618,0.010023189033484139,0.4325213892809252,0.46208520187819957,10,-0.011099505177062097
8,quantile,hazen,0.4546937720817239,0.4448729667728677,0.00996454599682842,0.42914055825504893,0.4628042464729121,10,-0.009820805308856206
8,quantile,weibull,0.4546937720817239,0.4448729667728677,0.00996454599682842,0.42914055825504893,0.4628042464729121,10,-0.009820805308856206
8,quantile,linear,0.4546937720817239,0.4448729667728677,0.00996454599682842,0.42914055825504893,0.4628042464729121,10,-0.009820805308856206
8,quantile,median_unbiased,0.4546937720817239,0.4448729667728677,0.00996454599682842,0.42914055825504893,0.4628042464729121,10,-0.009820805308856206
